2.448202699009599655e+03,6.027984863281250000e+03,1.019701004028320312e+01
2.448204088036258781e+03,6.037317871093750000e+03,1.020047664642333984e+01
2.448205477062918817e+03,6.036869140625000000e+03,1.020619201660156250e+01
2.448206866089635696e+03,6.019571289062500000e+03,1.019173622131347656e+01
2.448208255116293913e+03,6.040084960937500000e+03,1.020150470733642578e+01
2.448209644142952584e+03,6.037395019531250000e+03,1.019865131378173828e+01
2.448211033169612620e+03,6.008675292968750000e+03,1.019386482238769531e+01
2.448212422196329953e+03,6.044722167968750000e+03,1.020614242553710938e+01
2.448213811222931781e+03,6.025447265625000000e+03,1.019603061676025391e+01
2.448215200249590453e+03,6.066867675781250000e+03,1.021184062957763672e+01
2.448216589276249124e+03,6.020244140625000000e+03,1.019943332672119141e+01
2.448217978302909160e+03,6.027944335937500000e+03,1.019754314422607422e+01
2.448219367329568286e+03,6.058177246093750000e+03,1.020934009552001953e+01
2.448220756356169204e+03,6.044388671875000000e+03,1.020589351654052734e+01
2.448222145382827421e+03,6.022230957031250000e+03,1.019696998596191406e+01
2.448223534409428339e+03,6.047108886718750000e+03,1.020494174957275391e+01
2.448224923436087465e+03,6.053564453125000000e+03,1.020344352722167969e+01
2.448226312462689293e+03,6.036833984375000000e+03,1.019892597198486328e+01
